time(s),x_pos,y_pos,Cd,x_vel,y_vel
36.489229835399165,0.0,27147.986997536984,0.0,744.0,-1353.9846977155248
36.49855032797477,0.0,27154.92144401323,0.0,744.0,-1354.4401278715582
36.50777143549146,0.0,27161.781948005653,0.0,744.0,-1354.8907017442439
36.516898899078114,0.0,27168.57278091412,0.0,744.0,-1355.3366998641648
36.526344688449335,0.0,27175.600448206307,0.0,744.0,-1355.7982524368747
36.535693241624124,0.0,27182.55577176835,0.0,744.0,-1356.2550537267791
36.54461618797458,0.0,27189.194443853095,0.0,744.0,-1356.691058456755
36.55344576982734,0.0,27195.763652751546,0.0,744.0,-1357.1225010879562
36.56218568384531,0.0,27202.266148780916,0.0,744.0,-1357.549562251584
36.5705277002442,0.0,27208.47260898169,0.0,744.0,-1357.9571808188819
36.57878384283061,0.0,27214.61517906598,0.0,744.0,-1358.36060330711
36.587326055548615,0.0,27220.970585328178,0.0,744.0,-1358.7780041300252
36.59578033360694,0.0,27227.260568203572,0.0,744.0,-1359.1911081740466
36.60452521563298,0.0,27233.766760430946,0.0,744.0,-1359.6184120910132
36.61357069073113,0.0,27240.49659390397,0.0,744.0,-1360.06040398167
36.62293436840191,0.0,27247.463170091025,0.0,744.0,-1360.517944304572
36.63219820052811,0.0,27254.35546119292,0.0,744.0,-1360.9706058432707
36.641368955880814,0.0,27261.178503175335,0.0,744.0,-1361.4187193423534
36.64985549275477,0.0,27267.492486609553,0.0,744.0,-1361.833399659014
36.65825584554899,0.0,27273.742349088458,0.0,744.0,-1362.2438687359192
36.666944948705506,0.0,27280.207041836904,0.0,744.0,-1362.6684471124656
36.675237659406115,0.0,27286.376818598157,0.0,744.0,-1363.0736564399429
36.68432157363059,0.0,27293.135250781168,0.0,744.0,-1363.5175265937023
36.693717734684164,0.0,27300.125994605027,0.0,744.0,-1363.9766541623403
36.70268418091378,0.0,27306.79703059986,0.0,744.0,-1364.4147844405734
36.711556807488364,0.0,27313.398264771353,0.0,744.0,-1364.8483303795365
36.72033932909228,0.0,27319.93246084467,0.0,744.0,-1365.2774734910186
36.72942615952865,0.0,27326.693062689326,0.0,744.0,-1365.7214861405555
36.73882784290652,0.0,27333.687915122457,0.0,744.0,-1366.1808835482595
36.74729792793826,0.0,27339.989658386075,0.0,744.0,-1366.5947599733875
36.756059160280294,0.0,27346.50801524855,0.0,744.0,-1367.0228628209795
36.76473141890339,0.0,27352.960175664128,0.0,744.0,-1367.4466181177986
36.773312936078696,0.0,27359.344824442556,0.0,744.0,-1367.8659394867552
36.781807304612414,0.0,27365.66463463164,0.0,744.0,-1368.2810024842668
36.7905979193598,0.0,27372.20485200369,0.0,744.0,-1368.7105410535596
36.79969511208579,0.0,27378.973163391835,0.0,744.0,-1369.1550600389094
36.80869711710181,0.0,27385.67065512375,0.0,744.0,-1369.5949278372902
36.81760493039643,0.0,27392.298068214946,0.0,744.0,-1370.0301931160054
36.82610637379015,0.0,27398.623142099874,0.0,744.0,-1370.4456018146234
36.83452030220896,0.0,27404.883104843473,0.0,744.0,-1370.8567342415365
36.8425503915031,0.0,27410.857491278315,0.0,744.0,-1371.2491110167475
36.85049485539805,0.0,27416.768172416156,0.0,744.0,-1371.637303851185
36.85871239911286,0.0,27422.882024939976,0.0,744.0,-1372.0388402706274
36.86655506267307,0.0,27428.716966628774,0.0,744.0,-1372.4220588033359
36.8746694695775,0.0,27434.754085365665,0.0,744.0,-1372.8185556164199
36.88355806812669,0.0,27441.367202686262,0.0,744.0,-1373.2528819989946
36.89204016421822,0.0,27447.677882178363,0.0,744.0,-1373.6673453243095
36.90043612132791,0.0,27453.924474267966,0.0,744.0,-1374.0775996135003
36.90874681423057,0.0,27460.107629787548,0.0,744.0,-1374.4836876109644
36.916971955768936,0.0,27466.227135092093,0.0,744.0,-1374.8855952852455
36.92511356779879,0.0,27472.284494442305,0.0,744.0,-1375.2834214309178
36.933539123446984,0.0,27478.55310784456,0.0,744.0,-1375.6951220027918
36.941876519003195,0.0,27484.756130138383,0.0,744.0,-1376.1025147804028
36.951009381443775,0.0,27491.550979794174,0.0,744.0,-1376.5487767062189
36.960046682947315,0.0,27498.274732112808,0.0,744.0,-1376.9903692079554
36.96899095328219,0.0,27504.92926924195,0.0,744.0,-1377.4274158984788
36.97824267038303,0.0,27511.812546764977,0.0,744.0,-1377.8794854568885
36.98739914909289,0.0,27518.62496692511,0.0,744.0,-1378.3269013518873
36.99646264020334,0.0,27525.368204311286,0.0,744.0,-1378.769773564612
37.005112659470306,0.0,27531.80381864591,0.0,744.0,-1379.192442172788
37.01406239644734,0.0,27538.462422956825,0.0,744.0,-1379.6297559815646
37.02260283492176,0.0,27544.816509181794,0.0,744.0,-1380.0470701090583
37.03143683900753,0.0,27551.389008221606,0.0,744.0,-1380.4787288252203
37.0411037754176,0.0,27558.581208910695,0.0,744.0,-1380.9510873751456
37.05067119911457,0.0,27565.699372141244,0.0,744.0,-1381.4185834041166
